"Topic","Words","Date","Market"
4,"data",2018-11-15,"en-GB"
4,"historic",2018-11-15,"en-GB"
40,"dog",2018-11-15,"en-GB"
40,"pet",2018-11-15,"en-GB"
40,"puppy",2018-11-15,"en-GB"
40,"cat",2018-11-15,"en-GB"
40,"animal",2018-11-15,"en-GB"
40,"breed",2018-11-15,"en-GB"
40,"rescue",2018-11-15,"en-GB"
40,"rehome",2018-11-15,"en-GB"
40,"rehoming",2018-11-15,"en-GB"
40,"kennel",2018-11-15,"en-GB"
40,"sell",2018-11-15,"en-GB"
40,"training",2018-11-15,"en-GB"
40,"vet",2018-11-15,"en-GB"
40,"terrier",2018-11-15,"en-GB"
40,"petshomes",2018-11-15,"en-GB"
40,"owner",2018-11-15,"en-GB"
40,"grooming",2018-11-15,"en-GB"
40,"classified",2018-11-15,"en-GB"
40,"veterinary",2018-11-15,"en-GB"
40,"breeder",2018-11-15,"en-GB"
41,"sale",2018-11-15,"en-GB"
41,"used",2018-11-15,"en-GB"
41,"new",2018-11-15,"en-GB"
41,"dealer",2018-11-15,"en-GB"
41,"vehicle",2018-11-15,"en-GB"
41,"gumtree",2018-11-15,"en-GB"
41,"ford",2018-11-15,"en-GB"
41,"van",2018-11-15,"en-GB"
41,"bmw",2018-11-15,"en-GB"
41,"classified",2018-11-15,"en-GB"
41,"model",2018-11-15,"en-GB"
41,"motor",2018-11-15,"en-GB"
41,"hand",2018-11-15,"en-GB"
41,"sell",2018-11-15,"en-GB"
41,"audi",2018-11-15,"en-GB"
41,"second",2018-11-15,"en-GB"
41,"auto",2018-11-15,"en-GB"
41,"site",2018-11-15,"en-GB"
41,"bike",2018-11-15,"en-GB"
41,"range",2018-11-15,"en-GB"
42,"movie",2018-11-15,"en-GB"
42,"watch",2018-11-15,"en-GB"
42,"online",2018-11-15,"en-GB"
42,"film",2018-11-15,"en-GB"
42,"episode",2018-11-15,"en-GB"
42,"series",2018-11-15,"en-GB"
42,"season",2018-11-15,"en-GB"
42,"cinema",2018-11-15,"en-GB"
42,"channel",2018-11-15,"en-GB"
42,"streaming",2018-11-15,"en-GB"
42,"putlocker",2018-11-15,"en-GB"
42,"stream",2018-11-15,"en-GB"
42,"trailer",2018-11-15,"en-GB"
42,"netflix",2018-11-15,"en-GB"
42,"queue",2018-11-15,"en-GB"
42,"subtitle",2018-11-15,"en-GB"
42,"star",2018-11-15,"en-GB"
42,"drama",2018-11-15,"en-GB"
42,"dvd",2018-11-15,"en-GB"
42,"registration",2018-11-15,"en-GB"
43,"time",2018-11-15,"en-GB"
43,"table",2018-11-15,"en-GB"
43,"zone",2018-11-15,"en-GB"
43,"clock",2018-11-15,"en-GB"
43,"opening",2018-11-15,"en-GB"
43,"hour",2018-11-15,"en-GB"
43,"current",2018-11-15,"en-GB"
43,"sunrise",2018-11-15,"en-GB"
43,"sunset",2018-11-15,"en-GB"
43,"dst",2018-11-15,"en-GB"
43,"minute",2018-11-15,"en-GB"
43,"date",2018-11-15,"en-GB"
43,"gmt",2018-11-15,"en-GB"
43,"daylight",2018-11-15,"en-GB"
43,"cinema",2018-11-15,"en-GB"
43,"difference",2018-11-15,"en-GB"
43,"long",2018-11-15,"en-GB"
43,"multiplication",2018-11-15,"en-GB"
43,"period",2018-11-15,"en-GB"
43,"moonrise",2018-11-15,"en-GB"
44,"holiday",2018-11-15,"en-GB"
44,"cottage",2018-11-15,"en-GB"
44,"book",2018-11-15,"en-GB"
44,"calendar",2018-11-15,"en-GB"
44,"travel",2018-11-15,"en-GB"
44,"date",2018-11-15,"en-GB"
44,"beach",2018-11-15,"en-GB"
44,"term",2018-11-15,"en-GB"
44,"break",2018-11-15,"en-GB"
44,"cruise",2018-11-15,"en-GB"
44,"destination",2018-11-15,"en-GB"
44,"inclusive",2018-11-15,"en-GB"
44,"family",2018-11-15,"en-GB"
44,"package",2018-11-15,"en-GB"
44,"resort",2018-11-15,"en-GB"
44,"accommodation",2018-11-15,"en-GB"
44,"coach",2018-11-15,"en-GB"
44,"discover",2018-11-15,"en-GB"
44,"deal",2018-11-15,"en-GB"
44,"tui",2018-11-15,"en-GB"
45,"food",2018-11-15,"en-GB"
45,"recipe",2018-11-15,"en-GB"
45,"cake",2018-11-15,"en-GB"
45,"chicken",2018-11-15,"en-GB"
45,"healthy",2018-11-15,"en-GB"
45,"make",2018-11-15,"en-GB"
45,"chocolate",2018-11-15,"en-GB"
45,"diet",2018-11-15,"en-GB"
45,"delicious",2018-11-15,"en-GB"
45,"drink",2018-11-15,"en-GB"
45,"meal",2018-11-15,"en-GB"
45,"dish",2018-11-15,"en-GB"
45,"good",2018-11-15,"en-GB"
45,"eat",2018-11-15,"en-GB"
45,"easy",2018-11-15,"en-GB"
45,"calorie",2018-11-15,"en-GB"
45,"sugar",2018-11-15,"en-GB"
45,"cook",2018-11-15,"en-GB"
45,"fruit",2018-11-15,"en-GB"
45,"ingredient",2018-11-15,"en-GB"
46,"bank",2018-11-15,"en-GB"
46,"banking",2018-11-15,"en-GB"
46,"account",2018-11-15,"en-GB"
46,"lloyd",2018-11-15,"en-GB"
46,"loan",2018-11-15,"en-GB"
46,"financial",2018-11-15,"en-GB"
46,"barclays",2018-11-15,"en-GB"
46,"mortgage",2018-11-15,"en-GB"
46,"money",2018-11-15,"en-GB"
46,"online",2018-11-15,"en-GB"
46,"plc",2018-11-15,"en-GB"
46,"branch",2018-11-15,"en-GB"
46,"saving",2018-11-15,"en-GB"
46,"credit",2018-11-15,"en-GB"
46,"payment",2018-11-15,"en-GB"
46,"hsbc",2018-11-15,"en-GB"
46,"personal",2018-11-15,"en-GB"
46,"scotland",2018-11-15,"en-GB"
46,"internet",2018-11-15,"en-GB"
46,"natwest",2018-11-15,"en-GB"
47,"data",2018-11-15,"en-GB"
47,"use",2018-11-15,"en-GB"
47,"cooky",2018-11-15,"en-GB"
47,"website",2018-11-15,"en-GB"
47,"site",2018-11-15,"en-GB"
47,"information",2018-11-15,"en-GB"
47,"computer",2018-11-15,"en-GB"
47,"using",2018-11-15,"en-GB"
47,"excel",2018-11-15,"en-GB"
47,"click",2018-11-15,"en-GB"
47,"page",2018-11-15,"en-GB"
47,"access",2018-11-15,"en-GB"
47,"web",2018-11-15,"en-GB"
47,"user",2018-11-15,"en-GB"
47,"server",2018-11-15,"en-GB"
47,"software",2018-11-15,"en-GB"
47,"value",2018-11-15,"en-GB"
47,"protection",2018-11-15,"en-GB"
47,"internet",2018-11-15,"en-GB"
47,"network",2018-11-15,"en-GB"
48,"service",2018-11-15,"en-GB"
48,"customer",2018-11-15,"en-GB"
48,"support",2018-11-15,"en-GB"
48,"contact",2018-11-15,"en-GB"
48,"provide",2018-11-15,"en-GB"
48,"offer",2018-11-15,"en-GB"
48,"provider",2018-11-15,"en-GB"
48,"team",2018-11-15,"en-GB"
48,"help",2018-11-15,"en-GB"
48,"repair",2018-11-15,"en-GB"
48,"providing",2018-11-15,"en-GB"
48,"provides",2018-11-15,"en-GB"
48,"access",2018-11-15,"en-GB"
48,"bus",2018-11-15,"en-GB"
48,"online",2018-11-15,"en-GB"
48,"financial",2018-11-15,"en-GB"
48,"client",2018-11-15,"en-GB"
48,"advice",2018-11-15,"en-GB"
48,"specialist",2018-11-15,"en-GB"
48,"solution",2018-11-15,"en-GB"
49,"profile",2018-11-15,"en-GB"
49,"linkedin",2018-11-15,"en-GB"
49,"professional",2018-11-15,"en-GB"
49,"view",2018-11-15,"en-GB"
49,"community",2018-11-15,"en-GB"
49,"listed",2018-11-15,"en-GB"
49,"complete",2018-11-15,"en-GB"
49,"named",2018-11-15,"en-GB"
49,"largest",2018-11-15,"en-GB"
49,"job",2018-11-15,"en-GB"
49,"world",2018-11-15,"en-GB"
49,"connection",2018-11-15,"en-GB"
49,"discover",2018-11-15,"en-GB"
49,"similar",2018-11-15,"en-GB"
49,"exchange",2018-11-15,"en-GB"
49,"idea",2018-11-15,"en-GB"
49,"join",2018-11-15,"en-GB"
49,"david",2018-11-15,"en-GB"
49,"leverage",2018-11-15,"en-GB"
49,"network",2018-11-15,"en-GB"
5,"school",2018-11-15,"en-GB"
5,"primary",2018-11-15,"en-GB"
5,"academy",2018-11-15,"en-GB"
5,"pupil",2018-11-15,"en-GB"
5,"secondary",2018-11-15,"en-GB"
5,"education",2018-11-15,"en-GB"
5,"college",2018-11-15,"en-GB"
5,"comparison",2018-11-15,"en-GB"
5,"high",2018-11-15,"en-GB"
5,"term",2018-11-15,"en-GB"
5,"welcome",2018-11-15,"en-GB"
5,"teacher",2018-11-15,"en-GB"
5,"parent",2018-11-15,"en-GB"
5,"girl",2018-11-15,"en-GB"
5,"catholic",2018-11-15,"en-GB"
5,"date",2018-11-15,"en-GB"
5,"list",2018-11-15,"en-GB"
5,"boy",2018-11-15,"en-GB"
5,"community",2018-11-15,"en-GB"
5,"independent",2018-11-15,"en-GB"
50,"insurance",2018-11-15,"en-GB"
50,"policy",2018-11-15,"en-GB"
50,"cover",2018-11-15,"en-GB"
50,"quote",2018-11-15,"en-GB"
50,"travel",2018-11-15,"en-GB"
50,"claim",2018-11-15,"en-GB"
50,"compare",2018-11-15,"en-GB"
50,"national",2018-11-15,"en-GB"
50,"insurer",2018-11-15,"en-GB"
50,"broker",2018-11-15,"en-GB"
50,"driver",2018-11-15,"en-GB"
50,"life",2018-11-15,"en-GB"
50,"financial",2018-11-15,"en-GB"
50,"home",2018-11-15,"en-GB"
50,"pet",2018-11-15,"en-GB"
50,"vehicle",2018-11-15,"en-GB"
50,"need",2018-11-15,"en-GB"
50,"liability",2018-11-15,"en-GB"
50,"cost",2018-11-15,"en-GB"
50,"pay",2018-11-15,"en-GB"
51,"office",2018-11-15,"en-GB"
51,"microsoft",2018-11-15,"en-GB"
51,"excel",2018-11-15,"en-GB"
51,"powerpoint",2018-11-15,"en-GB"
51,"post",2018-11-15,"en-GB"
51,"outlook",2018-11-15,"en-GB"
51,"version",2018-11-15,"en-GB"
51,"onedrive",2018-11-15,"en-GB"
51,"document",2018-11-15,"en-GB"
51,"onenote",2018-11-15,"en-GB"
51,"spreadsheet",2018-11-15,"en-GB"
51,"presentation",2018-11-15,"en-GB"
51,"collaborate",2018-11-15,"en-GB"
51,"furniture",2018-11-15,"en-GB"
51,"chair",2018-11-15,"en-GB"
51,"home",2018-11-15,"en-GB"
51,"registered",2018-11-15,"en-GB"
51,"head",2018-11-15,"en-GB"
51,"online",2018-11-15,"en-GB"
51,"desk",2018-11-15,"en-GB"
52,"cell",2018-11-15,"en-GB"
52,"blood",2018-11-15,"en-GB"
52,"cause",2018-11-15,"en-GB"
52,"body",2018-11-15,"en-GB"
52,"pain",2018-11-15,"en-GB"
52,"disease",2018-11-15,"en-GB"
52,"symptom",2018-11-15,"en-GB"
52,"cancer",2018-11-15,"en-GB"
52,"heart",2018-11-15,"en-GB"
52,"treatment",2018-11-15,"en-GB"
52,"type",2018-11-15,"en-GB"
52,"muscle",2018-11-15,"en-GB"
52,"pressure",2018-11-15,"en-GB"
52,"skin",2018-11-15,"en-GB"
52,"condition",2018-11-15,"en-GB"
52,"common",2018-11-15,"en-GB"
52,"patient",2018-11-15,"en-GB"
52,"infection",2018-11-15,"en-GB"
52,"function",2018-11-15,"en-GB"
52,"effect",2018-11-15,"en-GB"
53,"gcse",2018-11-15,"en-GB"
53,"paper",2018-11-15,"en-GB"
53,"math",2018-11-15,"en-GB"
53,"question",2018-11-15,"en-GB"
53,"resource",2018-11-15,"en-GB"
53,"exam",2018-11-15,"en-GB"
53,"level",2018-11-15,"en-GB"
53,"teacher",2018-11-15,"en-GB"
53,"aqa",2018-11-15,"en-GB"
53,"revision",2018-11-15,"en-GB"
53,"learning",2018-11-15,"en-GB"
53,"english",2018-11-15,"en-GB"
53,"edexcel",2018-11-15,"en-GB"
53,"student",2018-11-15,"en-GB"
53,"science",2018-11-15,"en-GB"
53,"teaching",2018-11-15,"en-GB"
53,"language",2018-11-15,"en-GB"
53,"mark",2018-11-15,"en-GB"
53,"skill",2018-11-15,"en-GB"
53,"worksheet",2018-11-15,"en-GB"
54,"inch",2018-11-15,"en-GB"
54,"convert",2018-11-15,"en-GB"
54,"foot",2018-11-15,"en-GB"
54,"conversion",2018-11-15,"en-GB"
54,"calculator",2018-11-15,"en-GB"
54,"unit",2018-11-15,"en-GB"
54,"centimeter",2018-11-15,"en-GB"
54,"meter",2018-11-15,"en-GB"
54,"stone",2018-11-15,"en-GB"
54,"table",2018-11-15,"en-GB"
54,"length",2018-11-15,"en-GB"
54,"formula",2018-11-15,"en-GB"
54,"pound",2018-11-15,"en-GB"
54,"equal",2018-11-15,"en-GB"
54,"kilogram",2018-11-15,"en-GB"
54,"millimeter",2018-11-15,"en-GB"
54,"metric",2018-11-15,"en-GB"
54,"size",2018-11-15,"en-GB"
54,"square",2018-11-15,"en-GB"
54,"weight",2018-11-15,"en-GB"
55,"black",2018-11-15,"en-GB"
55,"friday",2018-11-15,"en-GB"
55,"deal",2018-11-15,"en-GB"
55,"white",2018-11-15,"en-GB"
55,"monday",2018-11-15,"en-GB"
55,"november",2018-11-15,"en-GB"
55,"sale",2018-11-15,"en-GB"
55,"offer",2018-11-15,"en-GB"
55,"amazon",2018-11-15,"en-GB"
55,"cyber",2018-11-15,"en-GB"
55,"discount",2018-11-15,"en-GB"
55,"ops",2018-11-15,"en-GB"
55,"big",2018-11-15,"en-GB"
55,"exclusive",2018-11-15,"en-GB"
55,"tablet",2018-11-15,"en-GB"
55,"laptop",2018-11-15,"en-GB"
55,"thanksgiving",2018-11-15,"en-GB"
55,"xbox",2018-11-15,"en-GB"
55,"curry",2018-11-15,"en-GB"
55,"color",2018-11-15,"en-GB"
56,"email",2018-11-15,"en-GB"
56,"password",2018-11-15,"en-GB"
56,"account",2018-11-15,"en-GB"
56,"login",2018-11-15,"en-GB"
56,"address",2018-11-15,"en-GB"
56,"sign",2018-11-15,"en-GB"
56,"username",2018-11-15,"en-GB"
56,"log",2018-11-15,"en-GB"
56,"access",2018-11-15,"en-GB"
56,"mail",2018-11-15,"en-GB"
56,"enter",2018-11-15,"en-GB"
56,"user",2018-11-15,"en-GB"
56,"click",2018-11-15,"en-GB"
56,"outlook",2018-11-15,"en-GB"
56,"reset",2018-11-15,"en-GB"
56,"forgotten",2018-11-15,"en-GB"
56,"forgot",2018-11-15,"en-GB"
56,"send",2018-11-15,"en-GB"
56,"using",2018-11-15,"en-GB"
56,"gmail",2018-11-15,"en-GB"
57,"business",2018-11-15,"en-GB"
57,"management",2018-11-15,"en-GB"
57,"marketing",2018-11-15,"en-GB"
57,"small",2018-11-15,"en-GB"
57,"solution",2018-11-15,"en-GB"
57,"customer",2018-11-15,"en-GB"
57,"market",2018-11-15,"en-GB"
57,"directory",2018-11-15,"en-GB"
57,"plan",2018-11-15,"en-GB"
57,"software",2018-11-15,"en-GB"
57,"help",2018-11-15,"en-GB"
57,"finance",2018-11-15,"en-GB"
57,"strategy",2018-11-15,"en-GB"
57,"development",2018-11-15,"en-GB"
57,"manager",2018-11-15,"en-GB"
57,"enterprise",2018-11-15,"en-GB"
57,"industry",2018-11-15,"en-GB"
57,"accounting",2018-11-15,"en-GB"
57,"project",2018-11-15,"en-GB"
57,"local",2018-11-15,"en-GB"
58,"delivery",2018-11-15,"en-GB"
58,"store",2018-11-15,"en-GB"
58,"buy",2018-11-15,"en-GB"
58,"order",2018-11-15,"en-GB"
58,"online",2018-11-15,"en-GB"
58,"book",2018-11-15,"en-GB"
58,"amazon",2018-11-15,"en-GB"
58,"price",2018-11-15,"en-GB"
58,"low",2018-11-15,"en-GB"
58,"eligible",2018-11-15,"en-GB"
58,"shopping",2018-11-15,"en-GB"
58,"everyday",2018-11-15,"en-GB"
58,"range",2018-11-15,"en-GB"
58,"selection",2018-11-15,"en-GB"
58,"product",2018-11-15,"en-GB"
58,"collect",2018-11-15,"en-GB"
58,"today",2018-11-15,"en-GB"
58,"isbn",2018-11-15,"en-GB"
58,"shop",2018-11-15,"en-GB"
58,"tesco",2018-11-15,"en-GB"
59,"centre",2018-11-15,"en-GB"
59,"city",2018-11-15,"en-GB"
59,"manchester",2018-11-15,"en-GB"
59,"garden",2018-11-15,"en-GB"
59,"medical",2018-11-15,"en-GB"
59,"street",2018-11-15,"en-GB"
59,"birmingham",2018-11-15,"en-GB"
59,"town",2018-11-15,"en-GB"
59,"glasgow",2018-11-15,"en-GB"
59,"york",2018-11-15,"en-GB"
59,"located",2018-11-15,"en-GB"
59,"west",2018-11-15,"en-GB"
59,"location",2018-11-15,"en-GB"
59,"leisure",2018-11-15,"en-GB"
59,"leeds",2018-11-15,"en-GB"
59,"shopping",2018-11-15,"en-GB"
59,"liverpool",2018-11-15,"en-GB"
59,"road",2018-11-15,"en-GB"
59,"edinburgh",2018-11-15,"en-GB"
59,"new",2018-11-15,"en-GB"
6,"property",2018-11-15,"en-GB"
6,"sale",2018-11-15,"en-GB"
6,"agent",2018-11-15,"en-GB"
6,"estate",2018-11-15,"en-GB"
6,"flat",2018-11-15,"en-GB"
6,"rent",2018-11-15,"en-GB"
6,"rightmove",2018-11-15,"en-GB"
6,"house",2018-11-15,"en-GB"
6,"bedroom",2018-11-15,"en-GB"
6,"search",2018-11-15,"en-GB"
6,"portal",2018-11-15,"en-GB"
6,"developer",2018-11-15,"en-GB"
6,"letting",2018-11-15,"en-GB"
6,"buy",2018-11-15,"en-GB"
6,"leading",2018-11-15,"en-GB"
6,"datadriven",2018-11-15,"en-GB"
6,"zoopla",2018-11-15,"en-GB"
6,"home",2018-11-15,"en-GB"
6,"primelocation",2018-11-15,"en-GB"
6,"largest",2018-11-15,"en-GB"
60,"light",2018-11-15,"en-GB"
60,"led",2018-11-15,"en-GB"
60,"lighting",2018-11-15,"en-GB"
60,"bulb",2018-11-15,"en-GB"
60,"lamp",2018-11-15,"en-GB"
60,"switch",2018-11-15,"en-GB"
60,"ceiling",2018-11-15,"en-GB"
60,"outdoor",2018-11-15,"en-GB"
60,"white",2018-11-15,"en-GB"
60,"battery",2018-11-15,"en-GB"
60,"wall",2018-11-15,"en-GB"
60,"color",2018-11-15,"en-GB"
60,"blue",2018-11-15,"en-GB"
60,"garden",2018-11-15,"en-GB"
60,"solar",2018-11-15,"en-GB"
60,"colour",2018-11-15,"en-GB"
60,"red",2018-11-15,"en-GB"
60,"night",2018-11-15,"en-GB"
60,"sensor",2018-11-15,"en-GB"
60,"fitting",2018-11-15,"en-GB"
61,"video",2018-11-15,"en-GB"
61,"instagram",2018-11-15,"en-GB"
61,"post",2018-11-15,"en-GB"
61,"photo",2018-11-15,"en-GB"
61,"follower",2018-11-15,"en-GB"
61,"youtube",2018-11-15,"en-GB"
61,"tweet",2018-11-15,"en-GB"
61,"channel",2018-11-15,"en-GB"
61,"family",2018-11-15,"en-GB"
61,"friend",2018-11-15,"en-GB"
61,"latest",2018-11-15,"en-GB"
61,"love",2018-11-15,"en-GB"
61,"share",2018-11-15,"en-GB"
61,"content",2018-11-15,"en-GB"
61,"upload",2018-11-15,"en-GB"
61,"queue",2018-11-15,"en-GB"
61,"subscribe",2018-11-15,"en-GB"
61,"sign",2018-11-15,"en-GB"
61,"hashtag",2018-11-15,"en-GB"
61,"camera",2018-11-15,"en-GB"
62,"world",2018-11-15,"en-GB"
62,"war",2018-11-15,"en-GB"
62,"country",2018-11-15,"en-GB"
62,"british",2018-11-15,"en-GB"
62,"history",2018-11-15,"en-GB"
62,"star",2018-11-15,"en-GB"
62,"life",2018-11-15,"en-GB"
62,"battle",2018-11-15,"en-GB"
62,"army",2018-11-15,"en-GB"
62,"largest",2018-11-15,"en-GB"
62,"soldier",2018-11-15,"en-GB"
62,"military",2018-11-15,"en-GB"
62,"germany",2018-11-15,"en-GB"
62,"german",2018-11-15,"en-GB"
62,"american",2018-11-15,"en-GB"
62,"fact",2018-11-15,"en-GB"
62,"state",2018-11-15,"en-GB"
62,"britain",2018-11-15,"en-GB"
62,"story",2018-11-15,"en-GB"
62,"france",2018-11-15,"en-GB"
63,"council",2018-11-15,"en-GB"
63,"planning",2018-11-15,"en-GB"
63,"housing",2018-11-15,"en-GB"
63,"local",2018-11-15,"en-GB"
63,"county",2018-11-15,"en-GB"
63,"application",2018-11-15,"en-GB"
63,"postcode",2018-11-15,"en-GB"
63,"borough",2018-11-15,"en-GB"
63,"district",2018-11-15,"en-GB"
63,"area",2018-11-15,"en-GB"
63,"information",2018-11-15,"en-GB"
63,"authority",2018-11-15,"en-GB"
63,"town",2018-11-15,"en-GB"
63,"parish",2018-11-15,"en-GB"
63,"city",2018-11-15,"en-GB"
63,"plan",2018-11-15,"en-GB"
63,"band",2018-11-15,"en-GB"
63,"east",2018-11-15,"en-GB"
63,"development",2018-11-15,"en-GB"
63,"benefit",2018-11-15,"en-GB"
64,"gift",2018-11-15,"en-GB"
64,"perfect",2018-11-15,"en-GB"
64,"birthday",2018-11-15,"en-GB"
64,"idea",2018-11-15,"en-GB"
64,"personalised",2018-11-15,"en-GB"
64,"present",2018-11-15,"en-GB"
64,"item",2018-11-15,"en-GB"
64,"box",2018-11-15,"en-GB"
64,"baby",2018-11-15,"en-GB"
64,"selection",2018-11-15,"en-GB"
64,"toy",2018-11-15,"en-GB"
64,"chocolate",2018-11-15,"en-GB"
64,"unique",2018-11-15,"en-GB"
64,"shipping",2018-11-15,"en-GB"
64,"voucher",2018-11-15,"en-GB"
64,"girl",2018-11-15,"en-GB"
64,"wedding",2018-11-15,"en-GB"
64,"set",2018-11-15,"en-GB"
64,"occasion",2018-11-15,"en-GB"
64,"hamper",2018-11-15,"en-GB"
65,"bbc",2018-11-15,"en-GB"
65,"radio",2018-11-15,"en-GB"
65,"live",2018-11-15,"en-GB"
65,"station",2018-11-15,"en-GB"
65,"listen",2018-11-15,"en-GB"
65,"iplayer",2018-11-15,"en-GB"
65,"channel",2018-11-15,"en-GB"
65,"programme",2018-11-15,"en-GB"
65,"presenter",2018-11-15,"en-GB"
65,"audio",2018-11-15,"en-GB"
65,"broadcast",2018-11-15,"en-GB"
65,"internet",2018-11-15,"en-GB"
65,"need",2018-11-15,"en-GB"
65,"television",2018-11-15,"en-GB"
65,"music",2018-11-15,"en-GB"
65,"series",2018-11-15,"en-GB"
65,"broadcasting",2018-11-15,"en-GB"
65,"online",2018-11-15,"en-GB"
65,"bitesize",2018-11-15,"en-GB"
65,"stream",2018-11-15,"en-GB"
66,"test",2018-11-15,"en-GB"
66,"driving",2018-11-15,"en-GB"
66,"vehicle",2018-11-15,"en-GB"
66,"speed",2018-11-15,"en-GB"
66,"theory",2018-11-15,"en-GB"
66,"testing",2018-11-15,"en-GB"
66,"quiz",2018-11-15,"en-GB"
66,"question",2018-11-15,"en-GB"
66,"driver",2018-11-15,"en-GB"
66,"blood",2018-11-15,"en-GB"
66,"licence",2018-11-15,"en-GB"
66,"check",2018-11-15,"en-GB"
66,"practice",2018-11-15,"en-GB"
66,"broadband",2018-11-15,"en-GB"
66,"drive",2018-11-15,"en-GB"
66,"result",2018-11-15,"en-GB"
66,"score",2018-11-15,"en-GB"
66,"sample",2018-11-15,"en-GB"
66,"dvla",2018-11-15,"en-GB"
66,"answer",2018-11-15,"en-GB"
67,"club",2018-11-15,"en-GB"
67,"golf",2018-11-15,"en-GB"
67,"course",2018-11-15,"en-GB"
67,"member",2018-11-15,"en-GB"
67,"training",2018-11-15,"en-GB"
67,"swimming",2018-11-15,"en-GB"
67,"pool",2018-11-15,"en-GB"
67,"gym",2018-11-15,"en-GB"
67,"fitness",2018-11-15,"en-GB"
67,"tee",2018-11-15,"en-GB"
67,"membership",2018-11-15,"en-GB"
67,"hole",2018-11-15,"en-GB"
67,"welcome",2018-11-15,"en-GB"
67,"rugby",2018-11-15,"en-GB"
67,"leisure",2018-11-15,"en-GB"
67,"golfer",2018-11-15,"en-GB"
67,"class",2018-11-15,"en-GB"
67,"bridge",2018-11-15,"en-GB"
67,"volkswagen",2018-11-15,"en-GB"
67,"green",2018-11-15,"en-GB"
68,"law",2018-11-15,"en-GB"
68,"court",2018-11-15,"en-GB"
68,"act",2018-11-15,"en-GB"
68,"legal",2018-11-15,"en-GB"
68,"work",2018-11-15,"en-GB"
68,"solicitor",2018-11-15,"en-GB"
68,"right",2018-11-15,"en-GB"
68,"case",2018-11-15,"en-GB"
68,"change",2018-11-15,"en-GB"
68,"pension",2018-11-15,"en-GB"
68,"regulation",2018-11-15,"en-GB"
68,"employee",2018-11-15,"en-GB"
68,"form",2018-11-15,"en-GB"
68,"state",2018-11-15,"en-GB"
68,"rule",2018-11-15,"en-GB"
68,"government",2018-11-15,"en-GB"
68,"firm",2018-11-15,"en-GB"
68,"police",2018-11-15,"en-GB"
68,"employer",2018-11-15,"en-GB"
68,"contract",2018-11-15,"en-GB"
69,"health",2018-11-15,"en-GB"
69,"mental",2018-11-15,"en-GB"
69,"safety",2018-11-15,"en-GB"
69,"social",2018-11-15,"en-GB"
69,"hospital",2018-11-15,"en-GB"
69,"medical",2018-11-15,"en-GB"
69,"wellbeing",2018-11-15,"en-GB"
69,"patient",2018-11-15,"en-GB"
69,"practice",2018-11-15,"en-GB"
69,"people",2018-11-15,"en-GB"
69,"care",2018-11-15,"en-GB"
69,"information",2018-11-15,"en-GB"
69,"risk",2018-11-15,"en-GB"
69,"work",2018-11-15,"en-GB"
69,"healthcare",2018-11-15,"en-GB"
69,"surgery",2018-11-15,"en-GB"
69,"public",2018-11-15,"en-GB"
69,"training",2018-11-15,"en-GB"
69,"assessment",2018-11-15,"en-GB"
69,"trust",2018-11-15,"en-GB"
7,"news",2018-11-15,"en-GB"
7,"latest",2018-11-15,"en-GB"
7,"breaking",2018-11-15,"en-GB"
7,"story",2018-11-15,"en-GB"
7,"headline",2018-11-15,"en-GB"
7,"sport",2018-11-15,"en-GB"
7,"tweet",2018-11-15,"en-GB"
7,"analysis",2018-11-15,"en-GB"
7,"update",2018-11-15,"en-GB"
7,"daily",2018-11-15,"en-GB"
7,"bbc",2018-11-15,"en-GB"
7,"newspaper",2018-11-15,"en-GB"
7,"video",2018-11-15,"en-GB"
7,"politics",2018-11-15,"en-GB"
7,"commentary",2018-11-15,"en-GB"
7,"newsnow",2018-11-15,"en-GB"
7,"article",2018-11-15,"en-GB"
7,"traffic",2018-11-15,"en-GB"
7,"world",2018-11-15,"en-GB"
7,"mail",2018-11-15,"en-GB"
70,"iphone",2018-11-15,"en-GB"
70,"apple",2018-11-15,"en-GB"
70,"phone",2018-11-15,"en-GB"
70,"mobile",2018-11-15,"en-GB"
70,"ipad",2018-11-15,"en-GB"
70,"samsung",2018-11-15,"en-GB"
70,"device",2018-11-15,"en-GB"
70,"galaxy",2018-11-15,"en-GB"
70,"app",2018-11-15,"en-GB"
70,"android",2018-11-15,"en-GB"
70,"screen",2018-11-15,"en-GB"
70,"sim",2018-11-15,"en-GB"
70,"case",2018-11-15,"en-GB"
70,"camera",2018-11-15,"en-GB"
70,"tablet",2018-11-15,"en-GB"
70,"battery",2018-11-15,"en-GB"
70,"apps",2018-11-15,"en-GB"
70,"mac",2018-11-15,"en-GB"
70,"ipod",2018-11-15,"en-GB"
70,"computer",2018-11-15,"en-GB"
71,"year",2018-11-15,"en-GB"
71,"old",2018-11-15,"en-GB"
71,"new",2018-11-15,"en-GB"
71,"calendar",2018-11-15,"en-GB"
71,"age",2018-11-15,"en-GB"
71,"month",2018-11-15,"en-GB"
71,"early",2018-11-15,"en-GB"
71,"ago",2018-11-15,"en-GB"
71,"life",2018-11-15,"en-GB"
71,"girl",2018-11-15,"en-GB"
71,"born",2018-11-15,"en-GB"
71,"week",2018-11-15,"en-GB"
71,"boy",2018-11-15,"en-GB"
71,"stage",2018-11-15,"en-GB"
71,"experience",2018-11-15,"en-GB"
71,"average",2018-11-15,"en-GB"
